Time,MeanNumber,CV2Number,MeanSize,VarSize
2.9499999999999935,7.625456052155453,0.10127520891107693,1.1474332794997613,0.33678111231550584
2.9749999999999934,7.755090864017489,0.0994370706902707,1.144970314207209,0.3406027223544715
2.9999999999999933,7.886685715526638,0.09761274233699659,1.1425741271098897,0.3442959208341587
3.0249999999999932,8.020250981123336,0.09580229203663754,1.1402463393454243,0.3478604053707045
3.049999999999993,8.155795608294612,0.09400579229044065,1.1379885407835302,0.3512962336531555
3.074999999999993,8.293327006705319,0.09222332103387232,1.1358022988657126,0.35460380488590776
3.099999999999993,8.432850932693025,0.09045496269646663,1.133689167286895,0.3577838392537657
3.124999999999993,8.574371369127489,0.08870080919991294,1.1316506944636657,0.3608373556830571
3.149999999999993,8.717890400654293,0.08696096089135943,1.129688431737085,0.36376564819144097
3.1749999999999927,8.863408084363936,0.08523552740867184,1.1278039412618877,0.36657026113380453
3.1999999999999926,9.010922315949012,0.08352462847480933,1.125998803537926,0.369252963661605
3.2249999999999925,9.160428691437254,0.0818283946183158,1.1242746245442274,0.37181572371788607
3.2499999999999925,9.311920364613094,0.08014696781732966,1.1226330424407285,0.3742606818899554
3.2749999999999924,9.465387900268505,0.07848050206452066,1.121075733807557,0.3765901254361951
3.2999999999999923,9.62081912345284,0.07682916385066746,1.1196044193969257,0.37880646279281616
3.324999999999992,9.778198964921849,0.07519313256492118,1.1182208693776332,0.3809121988507671
3.349999999999992,9.937509303019146,0.07357260080991555,1.1169269080575557,0.3829099112726255
3.374999999999992,10.098728802256888,0.0719677746303682,1.1157244180743175,0.3848022280946987
3.399999999999992,10.261832748897985,0.07037887365409556,1.1146153440497777,0.3865918068310656
3.424999999999992,10.426792883879864,0.06880613114466631,1.1136016957084884,0.3882813152645462
3.4499999999999917,10.593577233457127,0.06724979396544933,1.112685550465236,0.38987341407524373
3.4749999999999917,10.762149937981102,0.06571012245510781,1.1118690554912702,0.3913707414210167
3.4999999999999916,10.93247107927434,0.06418739021505442,1.1111544292729796,0.39277589954682274
3.5249999999999915,11.104496507100574,0.06268188380980928,1.1105439626807538,0.3940914434620341
3.5499999999999914,11.278177665272851,0.06119390238166838,1.1100400195694007,0.3953198716874153
3.5749999999999913,11.453461417985748,0.059723757181547946,1.1096450369347177,0.39646361903716393
3.599999999999991,11.630289877002387,0.058271771018212015,1.1093615246537065,0.3975250513671119
3.624999999999991,11.808600230369496,0.05683827762873318,1.1091920648383407,0.39850646218836044
3.649999999999991,11.988324573379419,0.055423620973299115,1.1091393108350318,0.39941007101714016
3.674999999999991,12.1693897425406,0.05402815445799097,1.1092059859033467,0.400238023306879
3.699999999999991,12.351717153362179,0.052652240089547594,1.1093948816091255,0.4009923917878577
3.7249999999999908,12.53522264280083,0.05129624756652962,1.1097088559677342,0.40167517902380345
3.7499999999999907,12.719816317258879,0.0499605533117092,1.1101508313738289,0.40228832098343165
3.7749999999999906,12.905402407063463,0.04864553945075268,1.1107237923539492,0.402833691418451
3.7999999999999905,13.091879128394234,0.04735159274270901,1.1114307831782364,0.40331310683792004
3.8249999999999904,13.279138553663254,0.0460791034680192,1.1122749053666647,0.40372833187176843
3.8499999999999903,13.467066491384783,0.044828464280011644,1.113259315124424,0.40408108482374727
3.8749999999999902,13.655542376602186,0.04360006902612701,1.1143872207398482,0.404373043225487
3.89999999999999,13.84443917296787,0.042394311545218326,1.1156618799768512,0.40460584921837234
3.92499999999999,14.033623287594278,0.04121158444751413,1.1170865974919082,0.40478111460805327
3.94999999999999,14.222954499815147,0.04005227788376409,1.118664722303919,0.4049004254569862
3.97499999999999,14.412285905009428,0.038916778310305704,1.120399645343299,0.40496534610280693
3.99999999999999,14.601463874651193,0.03780546725675857,1.1222947971039723,0.40497742251400837
